city|location|price|bedrooms|bathrooms|size
Karachi|B-17, Islamabad|0|4|None|1125
Karachi|Warda Hamna Residencia 3, G-11/3|0|2|None|1598
Karachi|MPCHS - Block F, MPCHS - Multi Gardens|0|4|None|1125
Karachi|B-17, Islamabad|0|2|None|540
Karachi|E-11/3, E-11|0|9|None|4500
Karachi|Faisal Margalla City, B-17|0|2|None|540
Karachi|Capital Residencia, Margalla Hills-2|0|3|None|1710
Karachi|F-8, Islamabad|0|5|None|5400
Karachi|F-7/3, F-7|0|3|None|6750
Karachi|F-8/1, F-8|0|5|None|5400
Karachi|Bahria Enclave - Sector C2, Bahria Enclave|0|5|None|2250
Karachi|Bahria Enclave - Sector I, Bahria Enclave|0|3|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Phase 2 - Sector B, DHA Defence Phase 2|0|6|None|4500
Karachi|I-10, Islamabad|0|5|None|900
Karachi|B-17, Islamabad|0|1|None|382
Karachi|PWD Housing Scheme, Islamabad|0|2|None|742
Karachi|Bani Gala, Islamabad|0|6|None|2700
Karachi|Jinnah Gardens Phase 1, Jinnah Gardens|0|6|None|2700
Karachi|DHA Phase 2 - Sector A, DHA Defence Phase 2|0|6|None|4950
Karachi|Eighteen, Kashmir Highway|0|1|None|495
Karachi|F-11, Islamabad|0|3|None|2002
Karachi|Oleander Sector - Block A, DHA Valley - Oleander Sector|0|3|None|1800
Karachi|Bahria Enclave - Sector C3, Bahria Enclave|0|5|None|2250
Karachi|E-11, Islamabad|0|4|None|1800
Karachi|Soan Garden - Block A, Soan Garden|0|6|None|2700
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|B-17, Islamabad|0|4|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|B-17, Islamabad|0|5|None|1800
Karachi|F-6/3, F-6|0|6|None|16650
Karachi|D-17, Islamabad|0|3|None|1440
Karachi|D-17, Islamabad|0|2|None|900
Karachi|Bahria Enclave - Sector A, Bahria Enclave|0|2|None|1552
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|I-8/3, I-8|0|7|None|3150
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|5|None|1800
Karachi|D-12, Islamabad|0|6|None|3150
Karachi|Bahria Enclave - Sector H, Bahria Enclave|0|3|None|1125
Karachi|G-15, Islamabad|0|5|None|1575
Karachi|Faisal Town - F-18, Islamabad|0|6|None|1125
Karachi|Faisal Town - F-18, Islamabad|0|9|None|2250
Karachi|Gulshan-e-Sehat 1, E-18|0|3|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|3|None|1125
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|3|None|1125
Karachi|Bahria Enclave - Sector B1, Bahria Enclave|0|3|None|1125
Karachi|Gulberg Greens - Block C, Gulberg Greens|0|0|None|450
Karachi|F-6/2, F-6|0|10|None|21600
Karachi|G-13, Islamabad|0|4|None|1575
Karachi|Bahria Enclave - Sector G, Bahria Enclave|0|1|None|495
Karachi|F-6, Islamabad|0|10|None|18000
Karachi|I-8, Islamabad|0|6|None|2790
Karachi|G-13, Islamabad|0|5|None|1800
Karachi|F-7, Islamabad|0|0|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|3|None|1125
Karachi|E-11, Islamabad|0|7|None|4500
Karachi|Ghauri Town, Islamabad|0|1|None|450
Karachi|DHA Defence Phase 5, DHA Defence|0|2|None|1192
Karachi|DHA Defence Phase 2, DHA Defence|0|2|None|1192
Karachi|DHA Valley - Oleander Sector, DHA Valley|0|3|None|1800
Karachi|E-16/3, E-16|0|5|None|1575
Karachi|Bahria Enclave - Sector H, Bahria Enclave|0|4|None|1125
Karachi|F-10, Islamabad|0|5|None|4500
Karachi|Bani Gala, Islamabad|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Rawat, Islamabad|0|2|None|1192
Karachi|Naval Anchorage, Islamabad|0|6|None|3150
Karachi|Naval Anchorage, Islamabad|0|4|None|1125
Karachi|G-13, Islamabad|0|5|None|1800
Karachi|Al-Safa Heights, F-11 Markaz|0|3|None|3195
Karachi|G-11, Islamabad|0|5|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|8|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Diplomatic Enclave, Islamabad|0|3|None|1598
Karachi|Karakoram Diplomatic Enclave, Islamabad|0|2|None|2002
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave, Bahria Town|0|3|None|2160
Karachi|Bani Gala, Islamabad|0|4|None|1350
Karachi|Lignum Tower, DHA Defence Phase 2|0|3|None|1778
Karachi|DHA Defence Phase 2, DHA Defence|0|4|None|2250
Karachi|H-13, Islamabad|0|3|None|1845
Karachi|G-13, Islamabad|0|7|None|2452
Karachi|NORA Residences, GT Road|0|1|None|945
Karachi|DHA Defence Phase 2, DHA Defence|0|2|None|1238
Karachi|MPCHS - Block E, MPCHS - Multi Gardens|0|6|None|1800
Karachi|E-11, Islamabad|0|8|None|4500
Karachi|E-11, Islamabad|0|8|None|4500
Karachi|G-9, Islamabad|0|5|None|3150
Karachi|Bahria Enclave - Sector A, Bahria Enclave|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|8|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|0|None|608
Karachi|The Galleria, Bahria Enclave|0|2|None|1372
Karachi|Bani Gala, Islamabad|0|2|None|1125
Karachi|Bahria Enclave, Bahria Town|0|2|None|1260
Karachi|Bahria Enclave, Bahria Town|0|2|None|1260
Karachi|DHA Defence Phase 2, DHA Defence|0|2|None|1192
Karachi|DHA Phase 2 - Sector A, DHA Defence Phase 2|0|6|None|4500
Karachi|DHA Phase 2 - Sector B, DHA Defence Phase 2|0|5|None|4500
Karachi|DHA Phase 2 - Sector G, DHA Defence Phase 2|0|6|None|4500
Karachi|DHA Phase 2 - Sector E, DHA Defence Phase 2|0|5|None|4500
Karachi|D-12/2, D-12|0|4|None|1800
Karachi|Zarkon Heights, G-15|0|3|None|1552
Karachi|Gulberg Residencia - Block H, Gulberg Residencia|0|5|None|1575
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Jinnah Gardens Phase 1, Jinnah Gardens|0|5|None|2092
Karachi|DHA Defence Phase 2, DHA Defence|0|2|None|945
Karachi|Capital Residencia, Margalla Hills-2|0|2|None|900
Karachi|Askari Heights 4, DHA Phase 5 - Sector H|0|3|None|2250
Karachi|G-11/4, G-11|0|2|None|698
Karachi|New Blue Area, Islamabad|0|0|None|248
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|F-10, Islamabad|0|0|None|360
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Defence Residency, DHA Defence Phase 2|0|2|None|810
Karachi|F-7, Islamabad|0|6|None|5850
Karachi|F-10, Islamabad|0|10|None|9000
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|0|None|562
Karachi|British Homes Colony, I-13|0|5|None|1575
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4950
Karachi|Mumtaz City, Islamabad|0|4|None|788
Karachi|Bahria Enclave - Sector C2, Bahria Enclave|0|5|None|2250
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|4|None|1125
Karachi|F-11, Islamabad|0|9|None|5850
Karachi|DHA Phase 2 - Sector A, DHA Defence Phase 2|0|5|None|2250
Karachi|I-11/2, I-11|0|5|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|6750
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|G-11/4, G-11|0|2|None|855
Karachi|G-11/4, G-11|0|2|None|900
Karachi|E-11/2, E-11|0|6|None|1575
Karachi|Faisal Town - F-18, Islamabad|0|4|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|F-7, Islamabad|0|6|None|5850
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Jinnah Gardens Phase 1, Jinnah Gardens|0|5|None|1800
Karachi|Jinnah Gardens Phase 1, Jinnah Gardens|0|5|None|1575
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|Jinnah Gardens Phase 1, Jinnah Gardens|0|2|None|630
Karachi|Al-Ghurair Giga - Block 5, Al-Ghurair Giga|0|2|None|810
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Mumtaz City, Islamabad|0|5|None|1125
Karachi|Top City 1 - Block A, Top City 1|0|5|None|2250
Karachi|D-12/1, D-12|0|6|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Bahria Enclave - Sector B1, Bahria Enclave|0|5|None|1125
Karachi|G-11/4, G-11|0|2|None|900
Karachi|G-11/2, G-11|0|0|None|900
Karachi|Bahria Enclave, Bahria Town|0|5|None|2475
Karachi|J7 Emporium, B-17|0|0|None|720
Karachi|MPCHS - Block F, MPCHS - Multi Gardens|0|1|None|405
Karachi|Bahria Enclave - Sector G, Bahria Enclave|0|5|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|G-13, Islamabad|0|4|None|900
Karachi|Bahria Enclave, Bahria Town|0|5|None|2250
Karachi|Bahria Enclave, Bahria Town|0|7|None|2700
Karachi|Emaar Canyon Views, Islamabad|0|5|None|4500
Karachi|Mumtaz City - Chanab Block, Mumtaz City|0|6|None|1800
Karachi|Al-Ghurair Giga - Block 14, Al-Ghurair Giga|0|1|None|608
Karachi|El Cielo, GT Road|0|3|None|1418
Karachi|Defence Residency, DHA Defence Phase 2|0|3|None|1418
Karachi|Defence Residency, DHA Defence Phase 2|0|3|None|1642
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4950
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Bahria Enclave, Bahria Town|0|2|None|1372
Karachi|F-10/3, F-10|0|6|None|5850
Karachi|F-8, Islamabad|0|6|None|5850
Karachi|I-16/3, I-16|0|2|None|922
Karachi|Bahria Enclave - Sector A, Bahria Enclave|0|7|None|3825
Karachi|Bani Gala, Islamabad|0|6|None|2700
Karachi|Top City 1 - Block B, Top City 1|0|1|None|608
Karachi|Top City 1 - Block B, Top City 1|0|1|None|608
Karachi|Top City 1 - Block B, Top City 1|0|1|None|698
Karachi|Mumtaz City, Islamabad|0|1|None|698
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|2250
Karachi|Bahria Enclave, Bahria Town|0|4|None|2475
Karachi|Bahria Enclave, Bahria Town|0|5|None|2250
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|G-13, Islamabad|0|7|None|1800
Karachi|G-13, Islamabad|0|6|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|G-13, Islamabad|0|6|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|G-13, Islamabad|0|4|None|900
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|G-13, Islamabad|0|6|None|2250
Karachi|I-12/1, I-12|0|2|None|878
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|DHA Phase 2 - Sector E, DHA Defence Phase 2|0|5|None|4500
Karachi|Top City 1 - Block D, Top City 1|0|4|None|2250
Karachi|I-11/1, I-11|0|5|None|1508
Karachi|Top City 1, Islamabad|0|5|None|2250
Karachi|Emaar Canyon Views - Alma 1 Block, Emaar Canyon Views|0|5|None|5850
Karachi|F-7, Islamabad|0|6|None|5850
Karachi|MPCHS - Block D, MPCHS - Multi Gardens|0|6|None|1800
Karachi|E-11/1, E-11|0|3|None|1755
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|G-13, Islamabad|0|7|None|3150
Karachi|G-13, Islamabad|0|0|None|1800
Karachi|F-8, Islamabad|0|2|None|990
Karachi|E-14, Islamabad|0|4|None|900
Karachi|Naval Farms Housing Scheme, Islamabad|0|5|None|45000
Karachi|G-13, Islamabad|0|6|None|1800
Karachi|G-13, Islamabad|0|5|None|1800
Karachi|I-11, Islamabad|0|0|None|1508
Karachi|I-10/4, I-10|0|5|None|1125
Karachi|I-11/2, I-11|0|0|None|1350
Karachi|DHA Defence Phase 2, DHA Defence|0|9|None|6750
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|8|None|2250
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave - Sector N, Bahria Enclave|0|3|None|1125
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|I-8/2, I-8|0|10|None|3195
Karachi|I-8/2, I-8|0|6|None|3195
Karachi|Gulberg Residencia - Block I, Gulberg Residencia|0|7|None|2475
Karachi|I-10, Islamabad|0|5|None|1350
Karachi|MPCHS - Multi Gardens, B-17|0|8|None|4500
Karachi|D-12, Islamabad|0|11|None|4500
Karachi|Oleander Sector - Block A, DHA Valley - Oleander Sector|0|3|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|Bahria Enclave, Bahria Town|0|1|None|810
Karachi|Bahria Enclave, Bahria Town|0|5|None|2250
Karachi|Bahria Enclave, Bahria Town|0|5|None|2250
Karachi|Bahria Enclave, Bahria Town|0|7|None|2250
Karachi|Bahria Enclave, Bahria Town|0|5|None|2700
Karachi|Bahria Enclave - Sector C, Bahria Enclave|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|7|None|4500
Karachi|Bahria Enclave, Bahria Town|0|5|None|1800
Karachi|I-10/4, I-10|0|0|None|1260
Karachi|I-10/2, I-10|0|0|None|1508
Karachi|I-10/1, I-10|0|3|None|990
Karachi|I-10/1, I-10|0|4|None|990
Karachi|I-10/1, I-10|0|5|None|990
Karachi|Bahria Enclave, Bahria Town|0|3|None|1688
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|I-8/3, I-8|0|6|None|2700
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Zarkon Heights, G-15|0|2|None|1148
Karachi|DHA Defence Phase 1, DHA Defence|0|5|None|4500
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|1|None|788
Karachi|Bahria Enclave, Bahria Town|0|2|None|1260
Karachi|Bahria Enclave - Sector C1, Bahria Enclave|0|5|None|2250
Karachi|DHA Phase 2 - Sector A, DHA Defence Phase 2|0|5|None|2475
Karachi|F-17, Islamabad|0|1|None|562
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|2250
Karachi|J7 Emporium, B-17|0|1|None|630
Karachi|Faisal Margalla City, B-17|0|4|None|1125
Karachi|Park View - Block F, Park View City|0|4|None|2250
Karachi|G-11/4, G-11|0|2|None|698
Karachi|Mall of Islamabad, Blue Area|0|2|None|2385
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|2250
Karachi|G-13, Islamabad|0|5|None|990
Karachi|DHA Defence Phase 2, DHA Defence|0|3|None|225
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Phase 2 - Sector G, DHA Defence Phase 2|0|6|None|4500
Karachi|Bahria Enclave, Bahria Town|0|2|None|1575
Karachi|Ghauri Town Phase 4 C1, Ghauri Town|0|5|None|1125
Karachi|D-12/3, D-12|0|4|None|900
Karachi|The Gate Mall & Apartments, Faisal Town - F-18|0|2|None|1305
Karachi|Grand Orchard, DHA Defence Phase 1|0|2|None|1418
Karachi|Pearl Square Residency, Bahria Town|0|3|None|1755
Karachi|Pearl Square Residency, Bahria Town|0|0|None|0.0
Karachi|Pearl Square Residency, Bahria Town|0|2|None|1440
Karachi|Bani Gala, Islamabad|0|6|None|2700
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|J7 Emporium, B-17|0|1|None|742
Karachi|J7 Emporium, B-17|0|3|None|2452
Karachi|G-13, Islamabad|0|5|None|1575
Karachi|Gulberg Greens - Block C, Gulberg Greens|0|7|None|27000
Karachi|Gulberg Residencia - Block E, Gulberg Residencia|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Karachi|G-13, Islamabad|0|7|None|1800
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|2250
Karachi|F-6/1, F-6|0|0|None|4005
Karachi|Faisal Margalla City, B-17|0|3|None|1125
Karachi|E-11/4, E-11|0|2|None|1058
Karachi|I-8/2, I-8|0|10|None|2790
Karachi|G-6, Islamabad|0|5|None|2250
Karachi|Bahria Enclave, Bahria Town|0|4|None|2250
Karachi|MPCHS - Block E, MPCHS - Multi Gardens|0|5|None|1800
Karachi|I-8/3, I-8|0|9|None|3195
Karachi|F-6, Islamabad|0|6|None|9000
Karachi|Bani Gala, Islamabad|0|5|None|1800
Karachi|PWD Housing Scheme, Islamabad|0|6|None|2092
Karachi|Mumtaz City - Ravi Block, Mumtaz City|0|5|None|1125
Karachi|F-10, Islamabad|0|5|None|4500
Karachi|Sukh Chayn Residence, F-10|0|3|None|1957
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|F-7, Islamabad|0|6|None|5850
Karachi|Gulberg Greens - Block B, Gulberg Greens|0|10|None|27000
Karachi|Diamond Mall & Residency, Gulberg Greens|0|2|None|878
Karachi|Diamond Mall & Residency, Gulberg Greens|0|1|None|540
Karachi|Aries Tower, Gulberg Greens|0|0|None|540
Karachi|Diamond Mall & Residency, Gulberg Greens|0|1|None|472
Karachi|F-8, Islamabad|0|10|None|8100
Karachi|F-8, Islamabad|0|5|None|11250
Karachi|F-8, Islamabad|0|6|None|16200
Karachi|F-8, Islamabad|0|5|None|5850
Karachi|F-8, Islamabad|0|5|None|4500
Karachi|F-8, Islamabad|0|5|None|4500
Karachi|F-8, Islamabad|0|5|None|4950
Karachi|F-8, Islamabad|0|5|None|4950
Karachi|DHA Defence Phase 2, DHA Defence|0|6|None|4500
Karachi|Bahria Enclave - Sector H, Bahria Enclave|0|3|None|1125
Karachi|F-6, Islamabad|0|6|None|7650
Karachi|F-7, Islamabad|0|5|None|5850
Karachi|F-6, Islamabad|0|6|None|9000
Karachi|G-13, Islamabad|0|6|None|1800
Karachi|Bahria Enclave - Sector H, Bahria Enclave|0|3|None|1125
Karachi|Bahria Enclave - Sector A, Bahria Enclave|0|5|None|2250
Karachi|Silver Oaks Apartments, F-10|0|3|None|1755
Karachi|Bahria Enclave - Sector B1, Bahria Enclave|0|3|None|1125
Karachi|Fazaia Housing Scheme Block F, Fazaia Housing Scheme|0|6|None|2250
Karachi|F-6, Islamabad|0|5|None|4388
Karachi|D-12, Islamabad|0|3|None|900
Karachi|D-12, Islamabad|0|6|None|2250
Karachi|Karakoram Greens, Gulberg Greens|0|4|None|4208
Karachi|Ali Pur, Islamabad|0|2|None|675
Karachi|Airport Enclave, Islamabad|0|2|None|1372
Karachi|F-7, Islamabad|0|6|None|9450
Karachi|F-7, Islamabad|0|4|None|11250
Karachi|F-7, Islamabad|0|6|None|5850
Karachi|F-7, Islamabad|0|5|None|9450
Karachi|F-7, Islamabad|0|6|None|18000
Karachi|F-7, Islamabad|0|6|None|4950
Karachi|F-7, Islamabad|0|6|None|5850
Karachi|DHA Defence Phase 2, DHA Defence|0|5|None|4500
Lahore|Garden Town - Aurangzaib Block, Garden Town|0|5|None|4500
Lahore|Garden Town - Ahmed Block, Garden Town|0|3|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town - Ahmed Block, Garden Town|0|7|None|13500
Lahore|Garden Town, Lahore|0|5|None|2250
Lahore|Garden Town, Lahore|0|7|None|4500
Lahore|Garden Town, Lahore|0|6|None|2250
Lahore|Garden Town - Ali Block, Garden Town|0|11|None|5850
Lahore|Barkat Market, Garden Town|0|2|None|1058
Lahore|Garden Town - Tipu Block, Garden Town|0|5|None|9000
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Florets Luxury Apartments, Garden Town - Ahmed Block|0|3|None|1440
Lahore|Garden Town - Baber Block, Garden Town|0|7|None|9000
Lahore|Garden Town, Lahore|0|6|None|9000
Lahore|Garden Town, Lahore|0|8|None|9000
Lahore|Garden Town, Lahore|0|5|None|3375
Lahore|Garden Town - Ahmed Block, Garden Town|0|7|None|9000
Lahore|Garden Town, Lahore|0|7|None|2250
Lahore|Garden Town - Aurangzaib Block, Garden Town|0|5|None|4500
Lahore|Garden Town - Ahmed Block, Garden Town|0|3|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town - Ahmed Block, Garden Town|0|7|None|13500
Lahore|Garden Town, Lahore|0|5|None|2250
Lahore|Garden Town, Lahore|0|7|None|4500
Lahore|Garden Town, Lahore|0|7|None|5400
Lahore|Garden Town, Lahore|0|9|None|9000
Lahore|Garden Town, Lahore|0|10|None|9000
Lahore|Garden Town, Lahore|0|3|None|1125
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|5|None|2250
Lahore|Garden Town, Lahore|0|6|None|2250
Lahore|Garden Town - Ali Block, Garden Town|0|11|None|5850
Lahore|Barkat Market, Garden Town|0|2|None|1058
Lahore|Garden Town - Tipu Block, Garden Town|0|5|None|9000
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Florets Luxury Apartments, Garden Town - Ahmed Block|0|3|None|1440
Lahore|Garden Town - Baber Block, Garden Town|0|7|None|9000
Lahore|Garden Town, Lahore|0|6|None|9000
Lahore|Garden Town, Lahore|0|8|None|9000
Lahore|Garden Town, Lahore|0|5|None|3375
Lahore|Garden Town - Ahmed Block, Garden Town|0|7|None|9000
Lahore|Garden Town, Lahore|0|7|None|2250
Lahore|Garden Town, Lahore|0|7|None|12600
Lahore|Garden Town, Lahore|0|7|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town - Garden Block, Garden Town|0|8|None|4500
Lahore|Garden Town, Lahore|0|6|None|4500
Lahore|Garden Town - Ahmed Block, Garden Town|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town - Garden Block, Garden Town|0|6|None|9000
Lahore|Garden Town, Lahore|0|1|None|450
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|6|None|9000
Lahore|Garden Town, Lahore|0|6|None|9000
Lahore|Barkat Market, Garden Town|0|1|None|450
Lahore|Garden Town, Lahore|0|5|None|2700
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|7|None|4500
Lahore|Garden Town Main Boulevard, Garden Town|0|10|None|22500
Lahore|Garden Town, Lahore|0|6|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|8|None|9000
Lahore|Garden Town - Tipu Block, Garden Town|0|5|None|9450
Lahore|Garden Town, Lahore|0|4|None|4500
Lahore|Garden Town, Lahore|0|6|None|9000
Lahore|Garden Town - Tariq Block, Garden Town|0|4|None|2250
Lahore|Garden Town - Baber Block, Garden Town|0|5|None|9000
Lahore|Garden Town - Abu Bakar Block, Garden Town|0|5|None|9000
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town - Tipu Block, Garden Town|0|5|None|9450
Lahore|Garden Town, Lahore|0|5|None|2250
Lahore|Garden Town - Abu Bakar Block, Garden Town|0|7|None|13500
Lahore|Garden Town - Garden Block, Garden Town|0|0|None|9000
Lahore|Garden Town - Abu Bakar Block, Garden Town|0|5|None|6750
Lahore|Garden Town - Aurangzaib Block, Garden Town|0|5|None|4500
Lahore|Garden Town, Lahore|0|4|None|9000
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|6|None|4500
Lahore|Garden Town - Sher Shah Block, Garden Town|0|4|None|2250
Lahore|Garden Town, Lahore|0|6|None|4500
Lahore|Garden Town, Lahore|0|9|None|9000
Lahore|Garden Town - Baber Block, Garden Town|0|5|None|9000
Lahore|Garden Town, Lahore|0|5|None|2250
Lahore|Garden Town, Lahore|0|5|None|1125
Lahore|Garden Town - Tariq Block, Garden Town|0|5|None|4500
Lahore|Garden Town, Lahore|0|4|None|1125
Lahore|Garden Town, Lahore|0|7|None|9000
Lahore|Garden Town, Lahore|0|7|None|9000
Lahore|Garden Town - Tipu Block, Garden Town|0|7|None|4500
Lahore|Garden Town - Ahmed Block, Garden Town|0|4|None|4950
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|13500
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|5|None|2700
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|2|None|1575
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|5|None|4500
Lahore|Garden Town, Lahore|0|7|None|9000
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|4|None|2250
Lahore|Garden Town, Lahore|0|7|None|5400
Lahore|Garden Town, Lahore|0|11|None|12600
